SA1_CODE_DIV,DIVISION,SA2_CODE,SA2_NAME,SA1_CODE,SA1_7_CODE,ACTUAL,PROJECTED
30907125214-FAD,FADDEN,309071252,Helensvale,30907125214,3125214,421,436
30907125215-FAD,FADDEN,309071252,Helensvale,30907125215,3125215,234,250
30907125216-FAD,FADDEN,309071252,Helensvale,30907125216,3125216,343,358
30907125217-FAD,FADDEN,309071252,Helensvale,30907125217,3125217,156,164
30907125218-FAD,FADDEN,309071252,Helensvale,30907125218,3125218,275,295
30907125219-FAD,FADDEN,309071252,Helensvale,30907125219,3125219,197,215
30907125220-FAD,FADDEN,309071252,Helensvale,30907125220,3125220,347,356
30907125222-FAD,FADDEN,309071252,Helensvale,30907125222,3125222,263,269
30907125223-FAD,FADDEN,309071252,Helensvale,30907125223,3125223,178,191
30907125224-FAD,FADDEN,309071252,Helensvale,30907125224,3125224,296,292
30907125225-FAD,FADDEN,309071252,Helensvale,30907125225,3125225,294,305
30907125226-FAD,FADDEN,309071252,Helensvale,30907125226,3125226,218,230
30907125227-FAD,FADDEN,309071252,Helensvale,30907125227,3125227,299,319
30907125228-FAD,FADDEN,309071252,Helensvale,30907125228,3125228,396,427
30907125229-FAD,FADDEN,309071252,Helensvale,30907125229,3125229,219,223
30907125230-FAD,FADDEN,309071252,Helensvale,30907125230,3125230,372,367
30907125231-FAD,FADDEN,309071252,Helensvale,30907125231,3125231,184,182
30907125232-FAD,FADDEN,309071252,Helensvale,30907125232,3125232,419,443
30907125233-FAD,FADDEN,309071252,Helensvale,30907125233,3125233,275,303
30907125234-FAD,FADDEN,309071252,Helensvale,30907125234,3125234,339,349
30907125235-FAD,FADDEN,309071252,Helensvale,30907125235,3125235,423,464
30907125236-FAD,FADDEN,309071252,Helensvale,30907125236,3125236,486,501
30907125238-FAD,FADDEN,309071252,Helensvale,30907125238,3125238,396,391
30907125239-FAD,FADDEN,309071252,Helensvale,30907125239,3125239,528,572
30907125240-FAD,FADDEN,309071252,Helensvale,30907125240,3125240,233,253
30907125241-FAD,FADDEN,309071252,Helensvale,30907125241,3125241,193,203
30907125242-FAD,FADDEN,309071252,Helensvale,30907125242,3125242,136,138
30907125243-FAD,FADDEN,309071252,Helensvale,30907125243,3125243,654,646
30907125244-FAD,FADDEN,309071252,Helensvale,30907125244,3125244,390,397
30907125245-FAD,FADDEN,309071252,Helensvale,30907125245,3125245,306,343
30907125246-FAD,FADDEN,309071252,Helensvale,30907125246,3125246,250,247
30907125247-FAD,FADDEN,309071252,Helensvale,30907125247,3125247,258,294
30907125248-FAD,FADDEN,309071252,Helensvale,30907125248,3125248,419,450
30907125302-FAD,FADDEN,309071253,Hope Island,30907125302,3125302,219,218
30907125303-FAD,FADDEN,309071253,Hope Island,30907125303,3125303,432,462
30907125304-FAD,FADDEN,309071253,Hope Island,30907125304,3125304,449,448
30907125305-FAD,FADDEN,309071253,Hope Island,30907125305,3125305,245,244
30907125306-FAD,FADDEN,309071253,Hope Island,30907125306,3125306,359,371
30907125307-FAD,FADDEN,309071253,Hope Island,30907125307,3125307,399,438
30907125308-FAD,FADDEN,309071253,Hope Island,30907125308,3125308,387,403
30907125309-FAD,FADDEN,309071253,Hope Island,30907125309,3125309,0,0
30907125310-FAD,FADDEN,309071253,Hope Island,30907125310,3125310,434,454
30907125314-FAD,FADDEN,309071253,Hope Island,30907125314,3125314,862,919
30907125315-FAD,FADDEN,309071253,Hope Island,30907125315,3125315,1053,1245
30907125316-FAD,FADDEN,309071253,Hope Island,30907125316,3125316,302,301
30907125319-FAD,FADDEN,309071253,Hope Island,30907125319,3125319,283,307
30907125320-FAD,FADDEN,309071253,Hope Island,30907125320,3125320,431,430
30907125321-FAD,FADDEN,309071253,Hope Island,30907125321,3125321,287,298
30907125323-FAD,FADDEN,309071253,Hope Island,30907125323,3125323,67,71
30907125324-FAD,FADDEN,309071253,Hope Island,30907125324,3125324,358,374
30907125325-FAD,FADDEN,309071253,Hope Island,30907125325,3125325,269,268
30907125326-FAD,FADDEN,309071253,Hope Island,30907125326,3125326,737,802
30907125328-FAD,FADDEN,309071253,Hope Island,30907125328,3125328,380,403
30907125329-FAD,FADDEN,309071253,Hope Island,30907125329,3125329,386,412
30907125330-FAD,FADDEN,309071253,Hope Island,30907125330,3125330,506,588
30907125331-FAD,FADDEN,309071253,Hope Island,30907125331,3125331,209,217
30907125332-FAD,FADDEN,309071253,Hope Island,30907125332,3125332,390,438
30907125333-FAD,FADDEN,309071253,Hope Island,30907125333,3125333,333,332
30907125334-FAD,FADDEN,309071253,Hope Island,30907125334,3125334,448,529
30907125335-FAD,FADDEN,309071253,Hope Island,30907125335,3125335,297,296
30907125336-FAD,FADDEN,309071253,Hope Island,30907125336,3125336,455,476
30907125337-FAD,FADDEN,309071253,Hope Island,30907125337,3125337,221,254
30907125338-FAD,FADDEN,309071253,Hope Island,30907125338,3125338,446,495
30907125339-FAD,FADDEN,309071253,Hope Island,30907125339,3125339,415,445
30907125340-FAD,FADDEN,309071253,Hope Island,30907125340,3125340,228,227
30907125341-FAD,FADDEN,309071253,Hope Island,30907125341,3125341,362,361
30907125401-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125401,3125401,0,0
30907125402-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125402,3125402,421,417
30907125403-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125403,3125403,570,626
30907125404-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125404,3125404,512,571
30907125405-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125405,3125405,440,464
30907125406-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125406,3125406,1144,1178
30907125407-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125407,3125407,267,282
30907125408-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125408,3125408,201,209
30907125409-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125409,3125409,311,322
30907125410-FAD,FADDEN,309071254,Jacobs Well - Alberton,30907125410,3125410,207,219
30907125603-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125603,3125603,0,0
30907125604-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125604,3125604,304,323
30907125605-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125605,3125605,201,221
30907125605-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125605,3125605,14,15
30907125606-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125606,3125606,0,0
30907125606-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125606,3125606,0,0
30907125607-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125607,3125607,0,0
30907125608-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125608,3125608,218,232
30907125609-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125609,3125609,380,400
30907125610-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125610,3125610,330,356
30907125612-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125612,3125612,329,323
30907125612-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125612,3125612,58,57
30907125613-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125613,3125613,368,385
30907125615-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125615,3125615,392,411
30907125617-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125617,3125617,334,359
30907125618-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125618,3125618,222,226
30907125619-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125619,3125619,266,283
30907125621-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125621,3125621,364,375
30907125622-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125622,3125622,275,284
30907125623-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125623,3125623,347,360
30907125624-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125624,3125624,316,328
30907125625-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125625,3125625,255,267
30907125626-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125626,3125626,327,352
30907125628-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125628,3125628,374,397
30907125629-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125629,3125629,311,333
30907125630-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125630,3125630,294,300
30907125631-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125631,3125631,266,274
30907125632-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125632,3125632,195,192
30907125633-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125633,3125633,268,263
30907125634-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125634,3125634,366,387
30907125636-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125636,3125636,340,345
30907125638-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125638,3125638,270,265
30907125639-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125639,3125639,227,238
30907125640-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125640,3125640,222,218
30907125641-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125641,3125641,184,205
30907125642-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125642,3125642,393,426
30907125643-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125643,3125643,400,437
30907125644-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125644,3125644,259,267
30907125645-FAD,FADDEN,309071256,Oxenford - Maudsland,30907125645,3125645,331,339
30907125645-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125645,3125645,16,17
30907125646-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125646,3125646,235,238
30907125647-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125647,3125647,324,342
30907125648-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125648,3125648,352,367
30907125649-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125649,3125649,287,297
30907125650-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125650,3125650,583,610
30907125651-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125651,3125651,413,444
30907125652-WRI,WRIGHT,309071256,Oxenford - Maudsland,30907125652,3125652,309,331
30908125901-MCP,MCPHERSON,309081259,Clear Island Waters,30908125901,3125901,401,424
30908125902-MCP,MCPHERSON,309081259,Clear Island Waters,30908125902,3125902,199,202
30908125903-MCP,MCPHERSON,309081259,Clear Island Waters,30908125903,3125903,336,334
30908125904-MCP,MCPHERSON,309081259,Clear Island Waters,30908125904,3125904,233,246
30908125905-MCP,MCPHERSON,309081259,Clear Island Waters,30908125905,3125905,363,365
30908125906-MCP,MCPHERSON,309081259,Clear Island Waters,30908125906,3125906,364,376
30908125907-MCP,MCPHERSON,309081259,Clear Island Waters,30908125907,3125907,255,265
30908125908-MCP,MCPHERSON,309081259,Clear Island Waters,30908125908,3125908,304,309
30908125909-MCP,MCPHERSON,309081259,Clear Island Waters,30908125909,3125909,378,384
30908125910-MCP,MCPHERSON,309081259,Clear Island Waters,30908125910,3125910,309,315
30908126001-MCP,MCPHERSON,309081260,Merrimac,30908126001,3126001,569,582
30908126003-MCP,MCPHERSON,309081260,Merrimac,30908126003,3126003,345,370
30908126004-MCP,MCPHERSON,309081260,Merrimac,30908126004,3126004,448,473
30908126005-MCP,MCPHERSON,309081260,Merrimac,30908126005,3126005,190,199
30908126006-MCP,MCPHERSON,309081260,Merrimac,30908126006,3126006,322,336
30908126007-MON,MONCRIEFF,309081260,Merrimac,30908126007,3126007,343,368
30908126008-MCP,MCPHERSON,309081260,Merrimac,30908126008,3126008,381,407
30908126009-MCP,MCPHERSON,309081260,Merrimac,30908126009,3126009,204,221
30908126010-MCP,MCPHERSON,309081260,Merrimac,30908126010,3126010,394,417
30908126011-MCP,MCPHERSON,309081260,Merrimac,30908126011,3126011,333,342
30908126012-MON,MONCRIEFF,309081260,Merrimac,30908126012,3126012,234,246
30908126013-MON,MONCRIEFF,309081260,Merrimac,30908126013,3126013,286,304
30908126014-MON,MONCRIEFF,309081260,Merrimac,30908126014,3126014,235,244
30908126015-MCP,MCPHERSON,309081260,Merrimac,30908126015,3126015,266,279
30908126016-MCP,MCPHERSON,309081260,Merrimac,30908126016,3126016,295,290
30908126202-MCP,MCPHERSON,309081262,Varsity Lakes,30908126202,3126202,314,330
30908126203-MCP,MCPHERSON,309081262,Varsity Lakes,30908126203,3126203,288,314
30908126205-MCP,MCPHERSON,309081262,Varsity Lakes,30908126205,3126205,178,192
30908126206-MCP,MCPHERSON,309081262,Varsity Lakes,30908126206,3126206,243,255
30908126209-MCP,MCPHERSON,309081262,Varsity Lakes,30908126209,3126209,420,443
30908126210-MCP,MCPHERSON,309081262,Varsity Lakes,30908126210,3126210,397,424
30908126211-MCP,MCPHERSON,309081262,Varsity Lakes,30908126211,3126211,242,254
30908126212-MCP,MCPHERSON,309081262,Varsity Lakes,30908126212,3126212,231,251
30908126213-MCP,MCPHERSON,309081262,Varsity Lakes,30908126213,3126213,337,335
30908126214-MCP,MCPHERSON,309081262,Varsity Lakes,30908126214,3126214,538,535
30908126215-MCP,MCPHERSON,309081262,Varsity Lakes,30908126215,3126215,490,511
30908126216-MCP,MCPHERSON,309081262,Varsity Lakes,30908126216,3126216,445,478
30908126217-MCP,MCPHERSON,309081262,Varsity Lakes,30908126217,3126217,412,437
30908126218-MCP,MCPHERSON,309081262,Varsity Lakes,30908126218,3126218,226,236
30908126219-MCP,MCPHERSON,309081262,Varsity Lakes,30908126219,3126219,403,429
30908126220-MCP,MCPHERSON,309081262,Varsity Lakes,30908126220,3126220,178,196
30908126221-MCP,MCPHERSON,309081262,Varsity Lakes,30908126221,3126221,344,342
30908126223-MCP,MCPHERSON,309081262,Varsity Lakes,30908126223,3126223,390,425
30908126224-MCP,MCPHERSON,309081262,Varsity Lakes,30908126224,3126224,366,397
30908126225-MCP,MCPHERSON,309081262,Varsity Lakes,30908126225,3126225,620,680
30908126226-MCP,MCPHERSON,309081262,Varsity Lakes,30908126226,3126226,244,256
30908126228-MCP,MCPHERSON,309081262,Varsity Lakes,30908126228,3126228,329,362
30908126229-MCP,MCPHERSON,309081262,Varsity Lakes,30908126229,3126229,313,343
30908126230-MCP,MCPHERSON,309081262,Varsity Lakes,30908126230,3126230,272,311
30908126231-MCP,MCPHERSON,309081262,Varsity Lakes,30908126231,3126231,120,128
30908126232-MCP,MCPHERSON,309081262,Varsity Lakes,30908126232,3126232,3,3
30908126233-MCP,MCPHERSON,309081262,Varsity Lakes,30908126233,3126233,535,557
30908126234-MCP,MCPHERSON,309081262,Varsity Lakes,30908126234,3126234,139,148
30908126235-MCP,MCPHERSON,309081262,Varsity Lakes,30908126235,3126235,418,415
30908126236-MCP,MCPHERSON,309081262,Varsity Lakes,30908126236,3126236,381,379
30908126237-MCP,MCPHERSON,309081262,Varsity Lakes,30908126237,3126237,279,299
30908126238-MCP,MCPHERSON,309081262,Varsity Lakes,30908126238,3126238,264,285
30908126239-MCP,MCPHERSON,309081262,Varsity Lakes,30908126239,3126239,238,254
30908126240-MCP,MCPHERSON,309081262,Varsity Lakes,30908126240,3126240,197,212
30908126241-MCP,MCPHERSON,309081262,Varsity Lakes,30908126241,3126241,463,516
30909126301-MON,MONCRIEFF,309091263,Ashmore,30909126301,3126301,290,304
30909126302-MON,MONCRIEFF,309091263,Ashmore,30909126302,3126302,160,155
30909126303-MON,MONCRIEFF,309091263,Ashmore,30909126303,3126303,211,210
30909126304-MON,MONCRIEFF,309091263,Ashmore,30909126304,3126304,333,348
30909126305-MON,MONCRIEFF,309091263,Ashmore,30909126305,3126305,284,301
30909126306-MON,MONCRIEFF,309091263,Ashmore,30909126306,3126306,288,292
30909126307-MON,MONCRIEFF,309091263,Ashmore,30909126307,3126307,325,337
30909126308-MON,MONCRIEFF,309091263,Ashmore,30909126308,3126308,336,346
30909126309-MON,MONCRIEFF,309091263,Ashmore,30909126309,3126309,349,358
30909126310-MON,MONCRIEFF,309091263,Ashmore,30909126310,3126310,157,164
30909126311-MON,MONCRIEFF,309091263,Ashmore,30909126311,3126311,298,304
30909126312-MON,MONCRIEFF,309091263,Ashmore,30909126312,3126312,280,293
30909126313-MON,MONCRIEFF,309091263,Ashmore,30909126313,3126313,384,391
30909126314-MON,MONCRIEFF,309091263,Ashmore,30909126314,3126314,259,251
30909126315-MON,MONCRIEFF,309091263,Ashmore,30909126315,3126315,294,315
30909126316-MON,MONCRIEFF,309091263,Ashmore,30909126316,3126316,370,371
30909126317-MON,MONCRIEFF,309091263,Ashmore,30909126317,3126317,209,209
30909126318-MON,MONCRIEFF,309091263,Ashmore,30909126318,3126318,362,358
30909126319-MON,MONCRIEFF,309091263,Ashmore,30909126319,3126319,237,252
30909126320-MON,MONCRIEFF,309091263,Ashmore,30909126320,3126320,328,347
30909126321-MON,MONCRIEFF,309091263,Ashmore,30909126321,3126321,255,262
30909126324-MON,MONCRIEFF,309091263,Ashmore,30909126324,3126324,12,12
30909126325-MON,MONCRIEFF,309091263,Ashmore,30909126325,3126325,214,225
30909126326-MON,MONCRIEFF,309091263,Ashmore,30909126326,3126326,173,179
30909126327-MON,MONCRIEFF,309091263,Ashmore,30909126327,3126327,366,378
30909126328-MON,MONCRIEFF,309091263,Ashmore,30909126328,3126328,303,308
30909126329-MON,MONCRIEFF,309091263,Ashmore,30909126329,3126329,420,408
30909126330-MON,MONCRIEFF,309091263,Ashmore,30909126330,3126330,245,250
30909126331-MON,MONCRIEFF,309091263,Ashmore,30909126331,3126331,202,206
30909126332-MON,MONCRIEFF,309091263,Ashmore,30909126332,3126332,263,268
30909126333-MON,MONCRIEFF,309091263,Ashmore,30909126333,3126333,229,235
30909126334-MON,MONCRIEFF,309091263,Ashmore,30909126334,3126334,271,279
30909126401-MON,MONCRIEFF,309091264,Molendinar,30909126401,3126401,287,299
30909126402-MON,MONCRIEFF,309091264,Molendinar,30909126402,3126402,462,455
30909126403-MON,MONCRIEFF,309091264,Molendinar,30909126403,3126403,7,7
30909126404-MON,MONCRIEFF,309091264,Molendinar,30909126404,3126404,337,357
30909126405-MON,MONCRIEFF,309091264,Molendinar,30909126405,3126405,390,418
30909126406-MON,MONCRIEFF,309091264,Molendinar,30909126406,3126406,351,364
30909126407-MON,MONCRIEFF,309091264,Molendinar,30909126407,3126407,345,376
30909126408-MON,MONCRIEFF,309091264,Molendinar,30909126408,3126408,338,343
30909126410-MON,MONCRIEFF,309091264,Molendinar,30909126410,3126410,277,295
30909126411-MON,MONCRIEFF,309091264,Molendinar,30909126411,3126411,292,303
30909126412-MON,MONCRIEFF,309091264,Molendinar,30909126412,3126412,409,420
30909126413-MON,MONCRIEFF,309091264,Molendinar,30909126413,3126413,326,343
30909126414-MON,MONCRIEFF,309091264,Molendinar,30909126414,3126414,32,34
30909126415-MON,MONCRIEFF,309091264,Molendinar,30909126415,3126415,330,362
30909126416-MON,MONCRIEFF,309091264,Molendinar,30909126416,3126416,225,241
30909126501-FAD,FADDEN,309091265,Parkwood,30909126501,3126501,305,317
30909126502-FAD,FADDEN,309091265,Parkwood,30909126502,3126502,376,391
30909126503-FAD,FADDEN,309091265,Parkwood,30909126503,3126503,482,494
30909126504-FAD,FADDEN,309091265,Parkwood,30909126504,3126504,293,284
30909126505-FAD,FADDEN,309091265,Parkwood,30909126505,3126505,307,313
30909126506-FAD,FADDEN,309091265,Parkwood,30909126506,3126506,276,294
30909126507-FAD,FADDEN,309091265,Parkwood,30909126507,3126507,352,365
30909126508-FAD,FADDEN,309091265,Parkwood,30909126508,3126508,217,223
30909126509-FAD,FADDEN,309091265,Parkwood,30909126509,3126509,310,300
30909126510-FAD,FADDEN,309091265,Parkwood,30909126510,3126510,278,288
30909126511-FAD,FADDEN,309091265,Parkwood,30909126511,3126511,477,503
30909126512-FAD,FADDEN,309091265,Parkwood,30909126512,3126512,445,456
30909126513-FAD,FADDEN,309091265,Parkwood,30909126513,3126513,257,252
30909126514-FAD,FADDEN,309091265,Parkwood,30909126514,3126514,370,374
30909126515-FAD,FADDEN,309091265,Parkwood,30909126515,3126515,286,282
30909126516-FAD,FADDEN,309091265,Parkwood,30909126516,3126516,180,182
30909126517-FAD,FADDEN,309091265,Parkwood,30909126517,3126517,213,213
30909126518-FAD,FADDEN,309091265,Parkwood,30909126518,3126518,409,415
30910126702-MON,MONCRIEFF,309101267,Benowa,30910126702,3126702,407,422
30910126703-MON,MONCRIEFF,309101267,Benowa,30910126703,3126703,257,268
30910126704-MON,MONCRIEFF,309101267,Benowa,30910126704,3126704,304,299
